geography_id,geography_name,year,event_time,real_grdp_constant_2000_million_rupiah,log_real_grdp,area_mean_pga_pct_g,z_area_mean_pga_pct_g,area_median_pga_pct_g,area_p90_pga_pct_g,area_max_pga_pct_g,area_mean_mmi,z_area_median_pga_pct_g,z_area_p90_pga_pct_g,z_area_max_pga_pct_g,z_area_mean_mmi,source_block,source_table,source_pdf_page,revision_status,source_internal_consistency_status,source_anomaly_resolution_status,source_anomaly_resolution_source
idn.13.1305,Tanah Datar,2008,-1,2331745.79,14.662127811076598,32.83947630922693,0.4526676212857793,32.97,39.16,44.9,7.233915211970075,0.4764266781146206,0.5136945437301567,0.6488345000467084,0.535997551185756,preperiod_table22,22,97,revised,preperiod_level_source_qualified,not_applicable,
idn.13.1305,Tanah Datar,2009,0,2468737.03,14.719217253946882,32.83947630922693,0.4526676212857793,32.97,39.16,44.9,7.233915211970075,0.4764266781146206,0.5136945437301567,0.6488345000467084,0.535997551185756,postperiod_table13_1_2,13.1.2,413,unspecified,overlap_reconciled_growth_crosscheck_not_applied,not_applicable,
idn.13.1305,Tanah Datar,2010,1,2614193.28,14.7764661107542,32.83947630922693,0.4526676212857793,32.97,39.16,44.9,7.233915211970075,0.4764266781146206,0.5136945437301567,0.6488345000467084,0.535997551185756,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1305,Tanah Datar,2011,2,2766811.59,14.833206164654543,32.83947630922693,0.4526676212857793,32.97,39.16,44.9,7.233915211970075,0.4764266781146206,0.5136945437301567,0.6488345000467084,0.535997551185756,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1305,Tanah Datar,2012,3,2924846.73,14.888752637275166,32.83947630922693,0.4526676212857793,32.97,39.16,44.9,7.233915211970075,0.4764266781146206,0.5136945437301567,0.6488345000467084,0.535997551185756,postperiod_table13_1_2,13.1.2,413,revised,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1305,Tanah Datar,2013,4,3098429.79,14.946406021776273,32.83947630922693,0.4526676212857793,32.97,39.16,44.9,7.233915211970075,0.4764266781146206,0.5136945437301567,0.6488345000467084,0.535997551185756,postperiod_table13_1_2,13.1.2,413,preliminary,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1306,Padang Pariaman,2005,-4,1971582.46,14.494347057445932,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1306,Padang Pariaman,2006,-3,2346365.52,14.66837810168572,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1306,Padang Pariaman,2007,-2,2489684.42,14.727666521453006,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1306,Padang Pariaman,2008,-1,2645119.06,14.788226635493986,48.84687022900764,1.8618199593144233,50.45,53.126000000000005,54.55,7.910687022900763,1.9729115538457198,1.7937293071536906,1.5213869834232951,1.717815935375272,preperiod_table22,22,97,revised,preperiod_level_source_qualified,not_applicable,
