panel_observation_id,indicator_id,geography_id,geography_name,bps_province_code,year,reference_period,value_numeric,unit,claim_type,source_series_id,panel_provenance_id,comparability_regime,methodology_version,price_basis,notes
m5obs_c237ea7d411d63040192365d,neet_rate,idn.17,Bengkulu,17,2025,source_annual_period,18.61,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_1c24e6177bebc7e6ce19db2d,poverty_rate,idn.17,Bengkulu,17,2025,Maret,12.08,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a198cba530e3d50e463b0eca,real_grdp_per_capita,idn.17,Bengkulu,17,2025,Tahun,26.69113,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b36a3d29412df4dd427f8207,underemployment_rate,idn.17,Bengkulu,17,2025,source_annual_period,9.71,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_f871435a37330b6598d2889b,unemployment_rate,idn.17,Bengkulu,17,2025,Agustus,3.41,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6b299c2689dda35953c3f97c,gini_ratio,idn.18,Lampung,18,2025,Maret,0.292,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_ff649c7daf6e54053566ee08,neet_rate,idn.18,Lampung,18,2025,source_annual_period,18.07,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b17104c6de82c1d65cf5c607,poverty_rate,idn.18,Lampung,18,2025,Maret,10,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_e11c94cbb8dd2357da615d8f,real_grdp_per_capita,idn.18,Lampung,18,2025,Tahun,31.1271,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7b9b7a7650f1a9692829eb21,underemployment_rate,idn.18,Lampung,18,2025,source_annual_period,11.29,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7e20c790c70c7977c0ab7a72,unemployment_rate,idn.18,Lampung,18,2025,Agustus,4.21,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_909b94b5c0ad88df7ff9ae0e,gini_ratio,idn.19,Kepulauan Bangka Belitung,19,2025,Maret,0.222,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7c5cb46aeca69c36ce8b9b3c,neet_rate,idn.19,Kepulauan Bangka Belitung,19,2025,source_annual_period,18.16,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_79da3f041fa4ed4a2a9923ef,poverty_rate,idn.19,Kepulauan Bangka Belitung,19,2025,Maret,5,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3551086488f5f9bc60e08947,real_grdp_per_capita,idn.19,Kepulauan Bangka Belitung,19,2025,Tahun,40.81139,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_21ea753bed2dc350b523dd43,underemployment_rate,idn.19,Kepulauan Bangka Belitung,19,2025,source_annual_period,7.38,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_ec4dc4286ea5a0b93c8426e3,unemployment_rate,idn.19,Kepulauan Bangka Belitung,19,2025,Agustus,4.45,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_22d013aa71e74230b9557a14,gini_ratio,idn.21,Kepulauan Riau,21,2025,Maret,0.382,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3a9c1a06115845d4885122c5,neet_rate,idn.21,Kepulauan Riau,21,2025,source_annual_period,16.16,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a9affc8bb3b15f197abec00d,poverty_rate,idn.21,Kepulauan Riau,21,2025,Maret,4.44,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_62014f2bf14434fbdf36acc9,real_grdp_per_capita,idn.21,Kepulauan Riau,21,2025,Tahun,101.42723,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_cabee439b0ef7770b5252c51,underemployment_rate,idn.21,Kepulauan Riau,21,2025,source_annual_period,5.01,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7229e20a72a37b57e755ddc7,unemployment_rate,idn.21,Kepulauan Riau,21,2025,Agustus,6.45,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7cf55b1e187d28efdebd8ab6,gini_ratio,idn.31,DKI Jakarta,31,2025,Maret,0.441,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a031b6202ecb2f34c4563ca4,neet_rate,idn.31,DKI Jakarta,31,2025,source_annual_period,12.83,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d9f73796fef8830639d55df6,poverty_rate,idn.31,DKI Jakarta,31,2025,Maret,4.28,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_c0fa57ece75f8b29b90066d7,real_grdp_per_capita,idn.31,DKI Jakarta,31,2025,Tahun,211.95377,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_05f75a14f4535fe986d5c3e5,underemployment_rate,idn.31,DKI Jakarta,31,2025,source_annual_period,3.22,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
